罪名,手口,管轄警察署（発生地）,管轄交番・駐在所（発生地）,市区町村コード（発生地）,都道府県（発生地）,市区町村（発生地）,町丁目（発生地）,発生年月日（始期）,発生時（始期）,発生場所,発生場所の詳細,施錠関係,現金被害の有無
窃盗,車上ねらい,西宮,,282049,兵庫県,西宮市,,20240815,15,道路上,その他,施錠せず,あり
窃盗,車上ねらい,西宮,門戸,282049,兵庫県,西宮市,丸橋町,20240824,16,４階建て以上共同住宅,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,西宮,甲武橋,282049,兵庫県,西宮市,上大市４丁目,20240323,8,道路上,その他,施錠せず,あり
窃盗,車上ねらい,西宮,甲武橋,282049,兵庫県,西宮市,田近野町,20240527,18,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,西宮,甲武橋,282049,兵庫県,西宮市,樋ノ口町２丁目,20240715,22,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,西宮,甲東園,282049,兵庫県,西宮市,上甲東園１丁目,20240824,21,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,西宮,甲東園,282049,兵庫県,西宮市,甲東園３丁目,20240204,15,４階建て以上共同住宅,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,西宮,上ヶ原,282049,兵庫県,西宮市,上ケ原五番町,20240127,7,道路上,その他,施錠せず,なし
窃盗,車上ねらい,西宮,上ヶ原,282049,兵庫県,西宮市,上甲東園３丁目,20241103,19,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,西宮,上ヶ原,282049,兵庫県,西宮市,仁川百合野町,20240222,8,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,西宮,名塩,282049,兵庫県,西宮市,塩瀬町　名塩,20240726,5,その他,駐車（輪）場,施錠した,あり
窃盗,車上ねらい,西宮,名塩,282049,兵庫県,西宮市,東山台３丁目,20240901,15,一戸建住宅,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,西宮,名塩,282049,兵庫県,西宮市,名塩２丁目,20240628,19,道路上,その他,施錠せず,なし
窃盗,車上ねらい,西宮,山口,282049,兵庫県,西宮市,山口町名来,20240515,22,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,西宮,山口,282049,兵庫県,西宮市,北六甲台２丁目,20240601,不明,一戸建住宅,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,甲子園,本郷,282049,兵庫県,西宮市,池開町,20240422,13,その他,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,甲子園,本郷,282049,兵庫県,西宮市,池開町,20241217,11,その他,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,甲子園,本郷,282049,兵庫県,西宮市,鳴尾町１丁目,20240730,17,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,甲子園,小松,282049,兵庫県,西宮市,上鳴尾町,20240809,8,道路上,その他,施錠せず,あり
窃盗,車上ねらい,甲子園,小松,282049,兵庫県,西宮市,小松西町１丁目,20240308,12,その他,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,甲子園,上田,282049,兵庫県,西宮市,上田中町,20240623,11,４階建て以上共同住宅,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,甲子園,上田,282049,兵庫県,西宮市,上田西町,20241119,11,その他,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,甲子園,枝川,282049,兵庫県,西宮市,枝川町,20240911,15,４階建て以上共同住宅,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,甲子園,中津,282049,兵庫県,西宮市,甲子園町,20240511,15,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,甲子園,浦風,282049,兵庫県,西宮市,甲子園浜田町,20240724,21,一戸建住宅,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,甲子園,浦風,282049,兵庫県,西宮市,甲子園春風町,20240207,16,その他,その他,施錠せず,なし
窃盗,車上ねらい,甲子園,上甲子園,282049,兵庫県,西宮市,甲子園三番町,20240821,20,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,甲子園,上甲子園,282049,兵庫県,西宮市,小曽根町４丁目,20240509,17,一戸建住宅,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,甲子園,高須,282049,兵庫県,西宮市,高須町,20241118,13,道路上,その他,施錠せず,あり
窃盗,車上ねらい,甲子園,高須,282049,兵庫県,西宮市,高須町１丁目,20240201,0,４階建て以上共同住宅,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,甲子園,高須,282049,兵庫県,西宮市,高須町１丁目,20240624,10,４階建て以上共同住宅,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,甲子園,高須,282049,兵庫県,西宮市,高須町１丁目,20241009,3,４階建て以上共同住宅,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,甲子園,高須,282049,兵庫県,西宮市,高須町２丁目,20240612,17,４階建て以上共同住宅,その他,施錠せず,あり
窃盗,車上ねらい,尼崎南,東難波,282022,兵庫県,尼崎市,東難波町５丁目,20240501,18,駐車（輪）場,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,尼崎南,東難波,282022,兵庫県,尼崎市,東難波町５丁目,20240627,18,駐車（輪）場,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,尼崎南,西難波,282022,兵庫県,尼崎市,西難波町１丁目,20240810,8,道路上,その他,施錠せず,あり
窃盗,車上ねらい,尼崎南,西難波,282022,兵庫県,尼崎市,西難波町２丁目,20240921,16,一戸建住宅,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,尼崎南,西難波,282022,兵庫県,尼崎市,西難波町５丁目,20241002,17,道路上,その他,施錠せず,あり
窃盗,車上ねらい,尼崎南,西難波,282022,兵庫県,尼崎市,東難波町２丁目,20240610,14,その他,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,尼崎南,西難波,282022,兵庫県,尼崎市,東難波町２丁目,20240805,21,４階建て以上共同住宅,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,尼崎南,西難波,282022,兵庫県,尼崎市,東難波町３丁目,20240905,10,道路上,その他,施錠せず,あり
窃盗,車上ねらい,尼崎南,昭和通,282022,兵庫県,尼崎市,昭和通７丁目,20240108,11,道路上,その他,施錠せず,あり
窃盗,車上ねらい,尼崎南,昭和通,282022,兵庫県,尼崎市,西難波町４丁目,20240110,16,道路上,その他,施錠せず,なし
窃盗,車上ねらい,尼崎南,竹谷,282022,兵庫県,尼崎市,北竹谷町２丁目,20240927,11,道路上,その他,施錠せず,なし
窃盗,車上ねらい,尼崎南,竹谷,282022,兵庫県,尼崎市,昭和通８丁目,20240808,5,その他,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,尼崎南,竹谷,282022,兵庫県,尼崎市,昭和南通６丁目,20240801,19,道路上,その他,施錠せず,あり
窃盗,車上ねらい,尼崎南,竹谷,282022,兵庫県,尼崎市,昭和南通７丁目,20241215,23,道路上,その他,施錠した,なし
窃盗,車上ねらい,尼崎南,出屋敷,282022,兵庫県,尼崎市,玄番南之町,20240812,18,その他,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,尼崎南,出屋敷,282022,兵庫県,尼崎市,南竹谷町１丁目,20240717,10,道路上,その他,施錠せず,あり
窃盗,車上ねらい,尼崎南,中央,282022,兵庫県,尼崎市,中在家町３丁目,20241004,15,その他,その他,施錠せず,あり
窃盗,車上ねらい,尼崎南,中央,282022,兵庫県,尼崎市,神田北通３丁目,20240721,21,道路上,その他,施錠せず,あり
窃盗,車上ねらい,尼崎南,中央,282022,兵庫県,尼崎市,神田北通４丁目,20241208,12,道路上,その他,施錠せず,なし
窃盗,車上ねらい,尼崎南,中央,282022,兵庫県,尼崎市,神田中通２丁目,20241029,11,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,尼崎南,中央,282022,兵庫県,尼崎市,汐町,20231220,11,４階建て以上共同住宅,その他,施錠せず,なし
窃盗,車上ねらい,尼崎南,中央,282022,兵庫県,尼崎市,昭和通５丁目,20240407,9,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,尼崎南,中央,282022,兵庫県,尼崎市,昭和南通５丁目,20240413,12,道路上,その他,施錠せず,あり
窃盗,車上ねらい,尼崎南,中央,282022,兵庫県,尼崎市,西本町２丁目,20240727,22,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,施錠した,あり
窃盗,車上ねらい,尼崎南,御茶屋橋,282022,兵庫県,尼崎市,築地２丁目,20240211,13,駐車（輪）場,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,尼崎南,大物,282022,兵庫県,尼崎市,北城内,20240813,7,４階建て以上共同住宅,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,尼崎南,大物,282022,兵庫県,尼崎市,東本町３丁目,20240821,19,道路上,その他,施錠せず,あり
窃盗,車上ねらい,尼崎南,大島,282022,兵庫県,尼崎市,稲葉荘２丁目,20240619,23,一戸建住宅,その他,施錠せず,あり
窃盗,車上ねらい,尼崎南,大島,282022,兵庫県,尼崎市,浜田町１丁目,20240508,19,その他,その他,施錠せず,あり
窃盗,車上ねらい,尼崎南,大島,282022,兵庫県,尼崎市,浜田町２丁目,20240324,18,その他,その他,施錠せず,あり
窃盗,車上ねらい,尼崎南,大島,282022,兵庫県,尼崎市,浜田町２丁目,20240518,14,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,尼崎南,大島,282022,兵庫県,尼崎市,浜田町３丁目,20240727,11,一戸建住宅,その他,施錠せず,あり
窃盗,車上ねらい,尼崎南,大島,282022,兵庫県,尼崎市,浜田町５丁目,20240123,20,道路上,その他,施錠せず,なし
窃盗,車上ねらい,尼崎南,大島,282022,兵庫県,尼崎市,大庄　北４丁目,20240803,15,道路上,その他,施錠せず,あり
窃盗,車上ねらい,尼崎南,大島,282022,兵庫県,尼崎市,大庄　北４丁目,20240830,13,道路上,その他,施錠せず,あり
窃盗,車上ねらい,尼崎南,大島,282022,兵庫県,尼崎市,大庄　北４丁目,20241116,11,４階建て以上共同住宅,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,尼崎南,七松,282022,兵庫県,尼崎市,七松町１丁目,20240906,15,道路上,その他,施錠せず,あり
窃盗,車上ねらい,尼崎南,七松,282022,兵庫県,尼崎市,七松町１丁目,20240909,8,道路上,その他,施錠せず,あり
窃盗,車上ねらい,尼崎南,七松,282022,兵庫県,尼崎市,七松町１丁目,20241215,23,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,尼崎南,七松,282022,兵庫県,尼崎市,七松町２丁目,20241009,11,道路上,その他,施錠せず,あり
窃盗,車上ねらい,尼崎南,七松,282022,兵庫県,尼崎市,東七松町１丁目,20240309,8,駐車（輪）場,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,尼崎南,七松,282022,兵庫県,尼崎市,東七松町１丁目,20240808,22,その他,その他,施錠せず,あり
窃盗,車上ねらい,尼崎南,七松,282022,兵庫県,尼崎市,南七松町１丁目,20241114,8,道路上,その他,施錠せず,あり
窃盗,車上ねらい,尼崎南,七松,282022,兵庫県,尼崎市,西立花町３丁目,20240414,20,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,尼崎南,稲葉荘,282022,兵庫県,尼崎市,稲葉荘３丁目,20240405,19,道路上,その他,施錠した,あり
窃盗,車上ねらい,尼崎南,稲葉荘,282022,兵庫県,尼崎市,稲葉元町１丁目,20240803,4,一戸建住宅,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,尼崎南,大庄,282022,兵庫県,尼崎市,大庄　中通１丁目,20240412,7,その他,その他,施錠せず,あり
窃盗,車上ねらい,尼崎南,大庄,282022,兵庫県,尼崎市,大庄　中通１丁目,20241008,8,道路上,その他,施錠せず,あり
窃盗,車上ねらい,尼崎南,大庄,282022,兵庫県,尼崎市,大庄　中通２丁目,20240926,9,道路上,その他,施錠せず,あり
窃盗,車上ねらい,尼崎南,大庄,282022,兵庫県,尼崎市,大庄　中通３丁目,20240920,22,道路上,その他,施錠せず,なし
窃盗,車上ねらい,尼崎南,大庄,282022,兵庫県,尼崎市,大庄　中通３丁目,20241223,14,道路上,その他,施錠せず,あり
窃盗,車上ねらい,尼崎南,大庄,282022,兵庫県,尼崎市,大島３丁目,20240508,14,その他,その他,施錠せず,あり
窃盗,車上ねらい,尼崎南,大庄,282022,兵庫県,尼崎市,大庄　西町２丁目,20231230,12,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,尼崎南,大庄,282022,兵庫県,尼崎市,大庄　西町２丁目,20240112,10,道路上,その他,施錠せず,あり
窃盗,車上ねらい,尼崎南,大庄,282022,兵庫県,尼崎市,大庄　西町３丁目,20240731,14,道路上,その他,施錠せず,あり
窃盗,車上ねらい,尼崎南,元浜,282022,兵庫県,尼崎市,平左衛門町,20241211,23,その他,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,尼崎南,元浜,282022,兵庫県,尼崎市,元浜町１丁目,20240720,20,４階建て以上共同住宅,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,尼崎南,センタープール前,282022,兵庫県,尼崎市,大庄　川田町,20240228,14,その他,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,尼崎南,センタープール前,282022,兵庫県,尼崎市,武庫川町２丁目,20240722,8,その他,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,尼崎南,センタープール前,282022,兵庫県,尼崎市,武庫川町３丁目,20241008,8,道路上,その他,施錠せず,あり
窃盗,車上ねらい,尼崎南,センタープール前,282022,兵庫県,尼崎市,武庫川町４丁目,20231229,17,道路上,その他,施錠せず,なし
窃盗,車上ねらい,尼崎南,センタープール前,282022,兵庫県,尼崎市,武庫川町４丁目,20240320,18,駐車（輪）場,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,尼崎南,センタープール前,282022,兵庫県,尼崎市,蓬川町,20240918,12,その他,その他,施錠せず,あり
窃盗,車上ねらい,尼崎南,センタープール前,282022,兵庫県,尼崎市,大庄　西町１丁目,20240205,7,その他,その他,施錠せず,なし
窃盗,車上ねらい,尼崎南,センタープール前,282022,兵庫県,尼崎市,大庄　西町１丁目,20240302,8,道路上,その他,施錠せず,あり
窃盗,車上ねらい,尼崎南,センタープール前,282022,兵庫県,尼崎市,大庄　西町１丁目,20240412,8,その他,その他,施錠せず,あり
窃盗,車上ねらい,尼崎南,センタープール前,282022,兵庫県,尼崎市,大庄　西町１丁目,20240820,10,道路上,その他,施錠せず,あり
窃盗,車上ねらい,尼崎東,,282022,兵庫県,尼崎市,,20240206,不明,その他,その他,施錠せず,なし
窃盗,車上ねらい,尼崎東,長洲,282022,兵庫県,尼崎市,長洲西通１丁目,20240513,22,その他,その他,施錠せず,あり
窃盗,車上ねらい,尼崎東,長洲,282022,兵庫県,尼崎市,金楽寺町２丁目,20240815,10,その他,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,尼崎東,長洲,282022,兵庫県,尼崎市,西長洲町３丁目,20240825,13,その他,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,尼崎東,長洲,282022,兵庫県,尼崎市,西長洲町３丁目,20240825,12,その他,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,尼崎東,杭瀬,282022,兵庫県,尼崎市,今福２丁目,20240328,7,その他,その他,施錠せず,あり
窃盗,車上ねらい,尼崎東,杭瀬,282022,兵庫県,尼崎市,今福２丁目,20240927,8,４階建て以上共同住宅,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,尼崎東,杭瀬,282022,兵庫県,尼崎市,梶ケ島,20241129,17,その他,その他,施錠した,あり
窃盗,車上ねらい,尼崎東,杭瀬,282022,兵庫県,尼崎市,杭瀬本町１丁目,20240612,6,道路上,その他,施錠せず,なし
窃盗,車上ねらい,尼崎東,杭瀬,282022,兵庫県,尼崎市,杭瀬本町１丁目,20241117,11,４階建て以上共同住宅,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,尼崎東,杭瀬,282022,兵庫県,尼崎市,杭瀬本町２丁目,20240526,17,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,尼崎東,杭瀬,282022,兵庫県,尼崎市,常光寺１丁目,20240327,9,その他,その他,施錠せず,あり
窃盗,車上ねらい,尼崎東,常光寺,282022,兵庫県,尼崎市,常光寺１丁目,20240110,6,道路上,その他,施錠せず,あり
窃盗,車上ねらい,尼崎東,常光寺,282022,兵庫県,尼崎市,常光寺１丁目,20240110,4,道路上,その他,施錠せず,なし
窃盗,車上ねらい,尼崎東,尼崎駅前,282022,兵庫県,尼崎市,長洲西通１丁目,20240223,23,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,尼崎東,潮江,282022,兵庫県,尼崎市,潮江１丁目,20240213,16,駐車（輪）場,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,尼崎東,潮江,282022,兵庫県,尼崎市,潮江１丁目,20240412,18,その他,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,尼崎東,潮江,282022,兵庫県,尼崎市,潮江１丁目,20240523,12,道路上,その他,施錠せず,あり
窃盗,車上ねらい,尼崎東,潮江,282022,兵庫県,尼崎市,潮江１丁目,20240812,14,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,尼崎東,潮江,282022,兵庫県,尼崎市,潮江１丁目,20240829,9,道路上,その他,施錠せず,あり
窃盗,車上ねらい,尼崎東,潮江,282022,兵庫県,尼崎市,潮江１丁目,20241012,21,その他,その他,施錠せず,なし
窃盗,車上ねらい,尼崎東,潮江,282022,兵庫県,尼崎市,潮江１丁目,20241128,18,道路上,その他,施錠せず,あり
窃盗,車上ねらい,尼崎東,潮江,282022,兵庫県,尼崎市,潮江２丁目,20240316,9,道路上,その他,施錠せず,あり
窃盗,車上ねらい,尼崎東,潮江,282022,兵庫県,尼崎市,潮江４丁目,20240926,20,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,尼崎東,潮江,282022,兵庫県,尼崎市,潮江５丁目,20241012,16,その他,その他,施錠せず,あり
窃盗,車上ねらい,尼崎東,潮江,282022,兵庫県,尼崎市,潮江５丁目,20241012,16,その他,その他,施錠した,あり
窃盗,車上ねらい,尼崎東,神崎,282022,兵庫県,尼崎市,高田町,20241113,22,駐車（輪）場,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,尼崎東,神崎,282022,兵庫県,尼崎市,西川２丁目,20240305,11,道路上,その他,施錠せず,あり
窃盗,車上ねらい,尼崎東,下坂部,282022,兵庫県,尼崎市,久々知西町２丁目,20240714,10,４階建て以上共同住宅,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,尼崎東,下坂部,282022,兵庫県,尼崎市,下坂部１丁目,20240827,9,４階建て以上共同住宅,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,尼崎東,下坂部,282022,兵庫県,尼崎市,下坂部４丁目,20240502,0,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,尼崎東,下坂部,282022,兵庫県,尼崎市,下坂部４丁目,20240613,18,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,尼崎東,上坂部,282022,兵庫県,尼崎市,瓦宮２丁目,20240915,12,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,尼崎東,上坂部,282022,兵庫県,尼崎市,若王寺２丁目,20240208,20,その他,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,尼崎東,上坂部,282022,兵庫県,尼崎市,若王寺２丁目,20240621,9,道路上,その他,施錠せず,なし
窃盗,車上ねらい,尼崎東,上坂部,282022,兵庫県,尼崎市,若王寺３丁目,20240119,9,道路上,その他,施錠せず,なし
窃盗,車上ねらい,尼崎東,食満,282022,兵庫県,尼崎市,食満２丁目,20240421,15,一戸建住宅,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,尼崎東,食満,282022,兵庫県,尼崎市,食満３丁目,20240131,13,駐車（輪）場,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,尼崎東,園田駅前,282022,兵庫県,尼崎市,東園田町５丁目,20231229,13,道路上,その他,施錠せず,あり
窃盗,車上ねらい,尼崎東,園田駅前,282022,兵庫県,尼崎市,東園田町６丁目,20240119,9,その他,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,尼崎東,園田,282022,兵庫県,尼崎市,東園田町４丁目,20240327,12,その他,その他,施錠せず,あり
窃盗,車上ねらい,尼崎東,園田,282022,兵庫県,尼崎市,東園田町９丁目,20240919,18,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,尼崎東,モスリン橋,282022,兵庫県,尼崎市,戸ノ内町１丁目,20241109,19,駐車（輪）場,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,尼崎東,モスリン橋,282022,兵庫県,尼崎市,戸ノ内町３丁目,20240226,2,駐車（輪）場,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,尼崎東,モスリン橋,282022,兵庫県,尼崎市,戸ノ内町３丁目,20240401,17,駐車（輪）場,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,尼崎東,モスリン橋,282022,兵庫県,尼崎市,戸ノ内町３丁目,20240410,18,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,尼崎東,モスリン橋,282022,兵庫県,尼崎市,東園田町８丁目,20240819,11,道路上,その他,施錠せず,あり
窃盗,車上ねらい,尼崎東,競馬場前,282022,兵庫県,尼崎市,椎堂１丁目,20240722,17,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,尼崎東,競馬場前,282022,兵庫県,尼崎市,東園田町２丁目,20240116,21,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,尼崎北,阪急塚口駅前,282022,兵庫県,尼崎市,南塚口町２丁目,20240330,15,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,尼崎北,塚口東,282022,兵庫県,尼崎市,塚口本町２丁目,20241102,16,一戸建住宅,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,尼崎北,塚口東,282022,兵庫県,尼崎市,塚口本町４丁目,20240503,17,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,尼崎北,塚口東,282022,兵庫県,尼崎市,塚口本町４丁目,20240703,13,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,尼崎北,塚口東,282022,兵庫県,尼崎市,塚口本町４丁目,20240729,15,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,尼崎北,塚口東,282022,兵庫県,尼崎市,塚口本町４丁目,20240407,11,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,尼崎北,塚口西,282022,兵庫県,尼崎市,塚口町１丁目,20241026,10,駐車（輪）場,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,尼崎北,塚口西,282022,兵庫県,尼崎市,富松町１丁目,20240906,22,一戸建住宅,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,尼崎北,生島,282022,兵庫県,尼崎市,大西町１丁目,20240827,16,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,尼崎北,生島,282022,兵庫県,尼崎市,大西町３丁目,20240419,13,その他,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,尼崎北,生島,282022,兵庫県,尼崎市,南武庫之荘２丁目,20240906,21,４階建て以上共同住宅,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,尼崎北,生島,282022,兵庫県,尼崎市,南武庫之荘２丁目,20240906,7,４階建て以上共同住宅,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,尼崎北,生島,282022,兵庫県,尼崎市,上ノ島町３丁目,20241130,23,道路上,その他,施錠した,なし
窃盗,車上ねらい,尼崎北,生島,282022,兵庫県,尼崎市,上ノ島町３丁目,20241202,18,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,尼崎北,生島,282022,兵庫県,尼崎市,栗山町２丁目,20240106,14,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,尼崎北,生島,282022,兵庫県,尼崎市,栗山町２丁目,20241226,10,４階建て以上共同住宅,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,尼崎北,塚口北,282022,兵庫県,尼崎市,武庫之荘本町３丁目,20240121,10,道路上,その他,施錠せず,あり
窃盗,車上ねらい,尼崎北,武庫之荘,282022,兵庫県,尼崎市,南武庫之荘６丁目,20240509,4,その他,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,尼崎北,武庫之荘,282022,兵庫県,尼崎市,武庫之荘１丁目,20240527,13,道路上,その他,施錠せず,あり
窃盗,車上ねらい,尼崎北,武庫之荘,282022,兵庫県,尼崎市,武庫之荘２丁目,20240817,16,駐車（輪）場,駐車（輪）場,施錠した,あり
窃盗,車上ねらい,尼崎北,武庫之荘,282022,兵庫県,尼崎市,武庫之荘４丁目,20240913,8,道路上,その他,施錠せず,あり
窃盗,車上ねらい,尼崎北,武庫之荘,282022,兵庫県,尼崎市,武庫之荘４丁目,20240918,8,道路上,その他,施錠せず,あり
窃盗,車上ねらい,尼崎北,武庫之荘,282022,兵庫県,尼崎市,武庫之荘７丁目,20241106,8,その他,その他,施錠せず,あり
窃盗,車上ねらい,尼崎北,南武庫之荘,282022,兵庫県,尼崎市,水堂町４丁目,20240625,15,その他,その他,施錠せず,なし
窃盗,車上ねらい,尼崎北,南武庫之荘,282022,兵庫県,尼崎市,水堂町４丁目,20240817,17,４階建て以上共同住宅,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,尼崎北,南武庫之荘,282022,兵庫県,尼崎市,水堂町４丁目,20241006,17,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,尼崎北,南武庫之荘,282022,兵庫県,尼崎市,南武庫之荘６丁目,20240816,22,４階建て以上共同住宅,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,尼崎北,南武庫之荘,282022,兵庫県,尼崎市,南武庫之荘８丁目,20240530,12,道路上,その他,施錠せず,あり
窃盗,車上ねらい,尼崎北,南武庫之荘,282022,兵庫県,尼崎市,南武庫之荘９丁目,20240918,8,その他,その他,施錠せず,あり
窃盗,車上ねらい,尼崎北,南武庫之荘,282022,兵庫県,尼崎市,南武庫之荘９丁目,20241115,14,道路上,その他,施錠せず,あり
窃盗,車上ねらい,尼崎北,南武庫之荘,282022,兵庫県,尼崎市,南武庫之荘１０丁目,20241112,13,その他,その他,施錠せず,あり
窃盗,車上ねらい,尼崎北,西昆陽,282022,兵庫県,尼崎市,西昆陽２丁目,20240327,18,一戸建住宅,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,尼崎北,西昆陽,282022,兵庫県,尼崎市,武庫之荘９丁目,20241109,20,４階建て以上共同住宅,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,尼崎北,西武庫,282022,兵庫県,尼崎市,常松１丁目,20240424,22,一戸建住宅,駐車（輪）場,施錠した,あり
窃盗,車上ねらい,尼崎北,西武庫,282022,兵庫県,尼崎市,常吉２丁目,20240422,17,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,尼崎北,西武庫,282022,兵庫県,尼崎市,武庫町１丁目,20240208,18,その他,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,尼崎北,西武庫,282022,兵庫県,尼崎市,武庫町１丁目,20240516,17,その他,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,尼崎北,西武庫,282022,兵庫県,尼崎市,武庫町１丁目,20240902,18,駐車（輪）場,駐車（輪）場,施錠した,あり
窃盗,車上ねらい,尼崎北,尾浜,282022,兵庫県,尼崎市,尾浜町１丁目,20240126,0,その他,その他,施錠せず,なし
