罪名,手口,管轄警察署（発生地）,管轄交番・駐在所（発生地）,市区町村コード（発生地）,都道府県（発生地）,市区町村（発生地）,町丁目（発生地）,発生年月日（始期）,発生時（始期）,発生場所の属性,現金以外の主な被害品
窃盗,部品ねらい,尼崎南,稲葉荘,282022,兵庫県,尼崎市,稲葉元町２丁目,2019-07-09,21,駐車（輪）場,その他
窃盗,部品ねらい,尼崎南,稲葉荘,282022,兵庫県,尼崎市,稲葉元町３丁目,2019-06-04,17,駐車（輪）場,その他
窃盗,部品ねらい,尼崎南,稲葉荘,282022,兵庫県,尼崎市,西立花町４丁目,2019-12-07,19,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,尼崎南,大庄,282022,兵庫県,尼崎市,大庄中通１丁目,2019-01-27,17,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,尼崎南,大庄,282022,兵庫県,尼崎市,大庄中通１丁目,2019-02-25,19,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,尼崎南,大庄,282022,兵庫県,尼崎市,琴浦町,2019-08-31,16,駐車（輪）場,その他
窃盗,部品ねらい,尼崎南,大庄,282022,兵庫県,尼崎市,大島３丁目,2019-09-29,19,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,尼崎南,大庄,282022,兵庫県,尼崎市,大庄西町３丁目,2019-09-30,18,駐車（輪）場,その他
窃盗,部品ねらい,尼崎南,元浜,282022,兵庫県,尼崎市,大浜町２丁目,2019-02-09,17,駐車（輪）場,その他
窃盗,部品ねらい,尼崎南,元浜,282022,兵庫県,尼崎市,道意町６丁目,2019-05-26,11,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,尼崎南,元浜,282022,兵庫県,尼崎市,道意町７丁目,2016-04-01,12,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,尼崎南,元浜,282022,兵庫県,尼崎市,道意町７丁目,2019-07-10,21,駐車（輪）場,その他
窃盗,部品ねらい,尼崎南,元浜,282022,兵庫県,尼崎市,元浜町１丁目,2019-03-26,21,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,尼崎南,元浜,282022,兵庫県,尼崎市,元浜町３丁目,2019-06-22,09,その他の住宅（３階建て以下共同住宅等）,その他
窃盗,部品ねらい,尼崎南,元浜,282022,兵庫県,尼崎市,元浜町４丁目,2019-11-07,21,駐車（輪）場,その他
窃盗,部品ねらい,尼崎南,センタープール前,282022,兵庫県,尼崎市,水明町,2019-08-05,06,駐車（輪）場,その他
窃盗,部品ねらい,尼崎南,センタープール前,282022,兵庫県,尼崎市,水明町,2019-09-08,10,駐車（輪）場,タイヤ・ホイール
窃盗,部品ねらい,尼崎南,センタープール前,282022,兵庫県,尼崎市,道意町３丁目,2019-06-06,18,駐車（輪）場,タイヤ・ホイール
窃盗,部品ねらい,尼崎南,センタープール前,282022,兵庫県,尼崎市,道意町４丁目,2019-12-28,19,道路上,タイヤ・ホイール
窃盗,部品ねらい,尼崎南,センタープール前,282022,兵庫県,尼崎市,道意町６丁目,2019-02-03,18,駐車（輪）場,カーナビ
窃盗,部品ねらい,尼崎南,センタープール前,282022,兵庫県,尼崎市,菜切山町,2019-12-13,20,一戸建住宅,ナンバープレート
窃盗,部品ねらい,尼崎南,センタープール前,282022,兵庫県,尼崎市,元浜町２丁目,2019-05-28,15,駐車（輪）場,タイヤ・ホイール
窃盗,部品ねらい,尼崎南,センタープール前,282022,兵庫県,尼崎市,蓬川町,2019-06-22,23,駐車（輪）場,なし
窃盗,部品ねらい,尼崎南,センタープール前,282022,兵庫県,尼崎市,蓬川町,2019-10-19,22,駐車（輪）場,その他
窃盗,部品ねらい,尼崎南,センタープール前,282022,兵庫県,尼崎市,蓬川町,2019-11-06,09,駐車（輪）場,その他
窃盗,部品ねらい,尼崎東,稲川橋,282022,兵庫県,尼崎市,杭瀬南新町４丁目,2019-08-19,18,駐車（輪）場,その他
窃盗,部品ねらい,尼崎東,稲川橋,282022,兵庫県,尼崎市,杭瀬南新町４丁目,2019-12-10,19,その他の住宅（３階建て以下共同住宅等）,その他
窃盗,部品ねらい,尼崎東,稲川橋,282022,兵庫県,尼崎市,大物町１丁目,2019-03-05,16,駐車（輪）場,その他
窃盗,部品ねらい,尼崎東,杭瀬,282022,兵庫県,尼崎市,梶ケ島,2019-12-10,07,駐車（輪）場,その他
窃盗,部品ねらい,尼崎東,杭瀬,282022,兵庫県,尼崎市,杭瀬北新町３丁目,2019-05-19,12,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,尼崎東,杭瀬,282022,兵庫県,尼崎市,杭瀬北新町３丁目,2019-08-20,22,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,尼崎東,常光寺,282022,兵庫県,尼崎市,常光寺１丁目,2019-08-20,15,駐車（輪）場,その他
窃盗,部品ねらい,尼崎東,常光寺,282022,兵庫県,尼崎市,常光寺３丁目,2019-09-20,17,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,尼崎東,尼崎駅前,282022,兵庫県,尼崎市,潮江１丁目,2019-04-05,09,駐車（輪）場,その他
窃盗,部品ねらい,尼崎東,尼崎駅前,282022,兵庫県,尼崎市,長洲中通１丁目,2019-07-19,10,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,尼崎東,尼崎駅前,282022,兵庫県,尼崎市,長洲東通１丁目,2019-10-16,08,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,尼崎東,潮江,282022,兵庫県,尼崎市,潮江１丁目,2019-06-28,13,駐車（輪）場,その他
窃盗,部品ねらい,尼崎東,潮江,282022,兵庫県,尼崎市,潮江１丁目,2019-08-26,18,駐車（輪）場,その他
窃盗,部品ねらい,尼崎東,潮江,282022,兵庫県,尼崎市,潮江１丁目,2019-08-28,11,４階建て以上共同住宅,その他
窃盗,部品ねらい,尼崎東,潮江,282022,兵庫県,尼崎市,潮江１丁目,2019-09-17,07,駐車（輪）場,その他
窃盗,部品ねらい,尼崎東,潮江,282022,兵庫県,尼崎市,次屋１丁目,2019-12-09,01,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,尼崎東,潮江,282022,兵庫県,尼崎市,長洲東通２丁目,2019-09-20,20,道路上,その他
窃盗,部品ねらい,尼崎東,潮江,282022,兵庫県,尼崎市,浜１丁目,2019-10-01,17,その他,ナンバープレート
窃盗,部品ねらい,尼崎東,潮江,282022,兵庫県,尼崎市,南塚口町７丁目,2019-02-13,12,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,尼崎東,神崎,282022,兵庫県,尼崎市,西川１丁目,2019-09-21,18,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,尼崎東,神崎,282022,兵庫県,尼崎市,額田町,2019-04-19,20,道路上,ナンバープレート
窃盗,部品ねらい,尼崎東,神崎,282022,兵庫県,尼崎市,額田町,2019-05-17,20,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,尼崎東,神崎,282022,兵庫県,尼崎市,額田町,2019-05-19,11,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,尼崎東,神崎,282022,兵庫県,尼崎市,額田町,2019-05-21,00,駐車（輪）場,その他
窃盗,部品ねらい,尼崎東,神崎,282022,兵庫県,尼崎市,額田町,2019-05-21,05,その他の住宅（３階建て以下共同住宅等）,その他
窃盗,部品ねらい,尼崎東,神崎,282022,兵庫県,尼崎市,額田町,2019-12-28,16,その他の住宅（３階建て以下共同住宅等）,その他
窃盗,部品ねらい,尼崎東,下坂部,282022,兵庫県,尼崎市,久々知西町２丁目,2019-01-18,22,駐車（輪）場,その他
窃盗,部品ねらい,尼崎東,下坂部,282022,兵庫県,尼崎市,久々知西町２丁目,2019-05-23,22,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,尼崎東,下坂部,282022,兵庫県,尼崎市,下坂部１丁目,2019-03-09,20,その他,その他
窃盗,部品ねらい,尼崎東,下坂部,282022,兵庫県,尼崎市,下坂部２丁目,2019-09-27,23,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,尼崎東,下坂部,282022,兵庫県,尼崎市,下坂部３丁目,2019-04-13,13,駐車（輪）場,その他
窃盗,部品ねらい,尼崎東,下坂部,282022,兵庫県,尼崎市,東園田町４丁目,2019-03-02,07,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,尼崎東,西長洲,282022,兵庫県,尼崎市,西長洲町２丁目,2019-11-16,22,駐車（輪）場,その他
窃盗,部品ねらい,尼崎東,上坂部,282022,兵庫県,尼崎市,上坂部１丁目,2019-08-25,09,駐車（輪）場,その他
窃盗,部品ねらい,尼崎東,上坂部,282022,兵庫県,尼崎市,上坂部２丁目,2019-10-07,09,駐車（輪）場,その他
窃盗,部品ねらい,尼崎東,食満,282022,兵庫県,尼崎市,猪名寺１丁目,2019-09-08,11,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,尼崎東,食満,282022,兵庫県,尼崎市,猪名寺２丁目,2019-09-08,19,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,尼崎東,食満,282022,兵庫県,尼崎市,瓦宮１丁目,2019-09-28,23,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,尼崎東,食満,282022,兵庫県,尼崎市,田能３丁目,2019-07-15,00,その他,ナンバープレート
窃盗,部品ねらい,尼崎東,食満,282022,兵庫県,尼崎市,田能４丁目,2019-10-25,05,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,尼崎東,食満,282022,兵庫県,尼崎市,御園２丁目,2018-12-01,00,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,尼崎東,食満,282022,兵庫県,尼崎市,御園２丁目,2019-11-03,17,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,尼崎東,食満,282022,兵庫県,尼崎市,南清水,2019-01-15,20,駐車（輪）場,その他
窃盗,部品ねらい,尼崎東,食満,282022,兵庫県,尼崎市,南清水,2019-10-09,10,駐車（輪）場,その他
窃盗,部品ねらい,尼崎東,食満,282022,兵庫県,尼崎市,食満５丁目,2019-09-13,16,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,尼崎東,食満,282022,兵庫県,尼崎市,食満６丁目,2019-09-22,16,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,尼崎東,食満,282022,兵庫県,尼崎市,食満７丁目,2019-09-06,15,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,尼崎東,食満,282022,兵庫県,尼崎市,食満７丁目,2019-09-09,19,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,尼崎東,園田駅前,282022,兵庫県,尼崎市,東園田町１丁目,2019-09-26,18,駐車（輪）場,タイヤ・ホイール
窃盗,部品ねらい,尼崎東,園田駅前,282022,兵庫県,尼崎市,東園田町８丁目,2019-11-23,19,その他の住宅（３階建て以下共同住宅等）,その他
窃盗,部品ねらい,尼崎東,園田駅前,282022,兵庫県,尼崎市,御園２丁目,2019-11-03,18,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,尼崎東,園田駅前,282022,兵庫県,尼崎市,御園２丁目,2019-11-05,02,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,尼崎東,モスリン橋,282022,兵庫県,尼崎市,戸ノ内町２丁目,2019-03-18,20,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,尼崎東,モスリン橋,282022,兵庫県,尼崎市,戸ノ内町３丁目,2019-03-19,12,一戸建住宅,ナンバープレート
窃盗,部品ねらい,尼崎東,モスリン橋,282022,兵庫県,尼崎市,戸ノ内町５丁目,2019-02-27,18,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,尼崎東,モスリン橋,282022,兵庫県,尼崎市,戸ノ内町５丁目,2019-10-04,18,駐車（輪）場,その他
窃盗,部品ねらい,尼崎東,モスリン橋,282022,兵庫県,尼崎市,戸ノ内町６丁目,2019-02-27,17,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,尼崎東,モスリン橋,282022,兵庫県,尼崎市,戸ノ内町６丁目,2019-02-27,19,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,尼崎東,モスリン橋,282022,兵庫県,尼崎市,東園田町８丁目,2019-02-24,21,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,尼崎東,モスリン橋,282022,兵庫県,尼崎市,東園田町８丁目,2019-02-27,20,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,尼崎東,競馬場前,282022,兵庫県,尼崎市,椎堂１丁目,2019-01-18,18,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,尼崎東,競馬場前,282022,兵庫県,尼崎市,田能４丁目,2019-06-22,00,駐車（輪）場,その他
窃盗,部品ねらい,尼崎東,競馬場前,282022,兵庫県,尼崎市,東園田町３丁目,2019-05-17,20,駐車（輪）場,その他
窃盗,部品ねらい,尼崎東,競馬場前,282022,兵庫県,尼崎市,東園田町３丁目,2019-12-08,17,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,尼崎北,阪急塚口駅前,282022,兵庫県,尼崎市,南塚口町２丁目,2019-11-03,16,駐車（輪）場,その他
窃盗,部品ねらい,尼崎北,阪急塚口駅前,282022,兵庫県,尼崎市,南塚口町３丁目,2019-11-24,11,駐車（輪）場,その他
窃盗,部品ねらい,尼崎北,阪急塚口駅前,282022,兵庫県,尼崎市,南塚口町４丁目,2019-09-12,18,駐車（輪）場,タイヤ・ホイール
窃盗,部品ねらい,尼崎北,阪急塚口駅前,282022,兵庫県,尼崎市,南塚口町５丁目,2019-11-02,19,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,尼崎北,塚口東,282022,兵庫県,尼崎市,塚口本町１丁目,2019-03-17,20,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,尼崎北,塚口西,282022,兵庫県,尼崎市,塚口町１丁目,2019-01-24,16,駐車（輪）場,その他
窃盗,部品ねらい,尼崎北,生島,282022,兵庫県,尼崎市,立花町３丁目,2019-11-09,21,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,尼崎北,生島,282022,兵庫県,尼崎市,南塚口町７丁目,2019-04-21,12,駐車（輪）場,その他
窃盗,部品ねらい,尼崎北,生島,282022,兵庫県,尼崎市,上ノ島町３丁目,2019-05-25,18,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,尼崎北,生島,282022,兵庫県,尼崎市,上ノ島町３丁目,2019-08-06,21,駐車（輪）場,その他
窃盗,部品ねらい,尼崎北,塚口北,282022,兵庫県,尼崎市,富松町１丁目,2019-01-08,12,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,尼崎北,塚口北,282022,兵庫県,尼崎市,富松町１丁目,2019-04-27,22,駐車（輪）場,タイヤ・ホイール
窃盗,部品ねらい,尼崎北,武庫之荘,282022,兵庫県,尼崎市,南武庫之荘１丁目,2019-06-28,15,駐車（輪）場,その他
窃盗,部品ねらい,尼崎北,武庫之荘,282022,兵庫県,尼崎市,武庫之荘１丁目,2019-05-30,23,駐車（輪）場,その他
窃盗,部品ねらい,尼崎北,武庫之荘,282022,兵庫県,尼崎市,武庫之荘２丁目,2019-07-24,08,駐車（輪）場,その他
窃盗,部品ねらい,尼崎北,武庫之荘,282022,兵庫県,尼崎市,武庫之荘６丁目,2015-06-01,00,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,尼崎北,武庫之荘,282022,兵庫県,尼崎市,武庫之荘本町１丁目,2019-01-27,18,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,尼崎北,南武庫之荘,282022,兵庫県,尼崎市,水堂町４丁目,2019-06-21,20,駐車（輪）場,カーナビ
窃盗,部品ねらい,尼崎北,南武庫之荘,282022,兵庫県,尼崎市,水堂町４丁目,2019-09-15,18,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,尼崎北,南武庫之荘,282022,兵庫県,尼崎市,南武庫之荘７丁目,2019-09-29,16,その他の住宅（３階建て以下共同住宅等）,ナンバープレート
窃盗,部品ねらい,尼崎北,南武庫之荘,282022,兵庫県,尼崎市,南武庫之荘８丁目,2019-10-06,17,一戸建住宅,ナンバープレート
窃盗,部品ねらい,尼崎北,南武庫之荘,282022,兵庫県,尼崎市,南武庫之荘９丁目,2019-11-24,21,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,尼崎北,西昆陽,282022,兵庫県,尼崎市,西昆陽１丁目,2019-10-04,13,駐車（輪）場,その他
窃盗,部品ねらい,尼崎北,西昆陽,282022,兵庫県,尼崎市,西昆陽２丁目,2019-03-17,17,駐車（輪）場,その他
窃盗,部品ねらい,尼崎北,西昆陽,282022,兵庫県,尼崎市,西昆陽２丁目,2019-04-30,16,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,尼崎北,西昆陽,282022,兵庫県,尼崎市,武庫之荘９丁目,2019-04-23,12,駐車（輪）場,その他
窃盗,部品ねらい,尼崎北,西武庫,282022,兵庫県,尼崎市,武庫元町１丁目,2019-06-21,18,駐車（輪）場,その他
窃盗,部品ねらい,尼崎北,西武庫,282022,兵庫県,尼崎市,武庫元町１丁目,2019-09-13,16,駐車（輪）場,その他
窃盗,部品ねらい,尼崎北,西武庫,282022,兵庫県,尼崎市,武庫豊町２丁目,2019-05-31,17,駐車（輪）場,その他
窃盗,部品ねらい,尼崎北,西武庫,282022,兵庫県,尼崎市,武庫の里１丁目,2019-11-12,21,駐車（輪）場,その他
窃盗,部品ねらい,尼崎北,尾浜,282022,兵庫県,尼崎市,尾浜町１丁目,2019-08-08,02,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,尼崎北,尾浜,282022,兵庫県,尼崎市,尾浜町２丁目,2019-08-20,18,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,尼崎北,尾浜,282022,兵庫県,尼崎市,三反田町３丁目,2019-01-20,15,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,尼崎北,立花駅前,282022,兵庫県,尼崎市,南武庫之荘２丁目,2019-06-14,12,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,伊丹,阪急駅前,282073,兵庫県,伊丹市,千僧４丁目,2019-05-15,22,駐車（輪）場,その他
窃盗,部品ねらい,伊丹,阪急駅前,282073,兵庫県,伊丹市,中央２丁目,2019-06-26,19,道路上,その他
窃盗,部品ねらい,伊丹,阪急駅前,282073,兵庫県,伊丹市,中央４丁目,2019-05-18,20,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,伊丹,阪急駅前,282073,兵庫県,伊丹市,西台３丁目,2019-10-09,09,駐車（輪）場,その他
窃盗,部品ねらい,伊丹,阪急駅前,282073,兵庫県,伊丹市,西台５丁目,2019-05-20,18,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,伊丹,阪急駅前,282073,兵庫県,伊丹市,船原２丁目,2019-10-21,07,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,伊丹,阪急駅前,282073,兵庫県,伊丹市,宮ノ前２丁目,2019-07-27,18,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,伊丹,南本町,282073,兵庫県,伊丹市,南本町７丁目,2019-08-31,18,駐車（輪）場,なし
窃盗,部品ねらい,伊丹,稲野,282073,兵庫県,伊丹市,安堂寺町３丁目,2019-04-22,18,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,伊丹,稲野,282073,兵庫県,伊丹市,稲野町１丁目,2019-11-29,19,駐車（輪）場,その他
窃盗,部品ねらい,伊丹,稲野,282073,兵庫県,伊丹市,稲野町７丁目,2019-05-02,16,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,伊丹,稲野,282073,兵庫県,伊丹市,御願塚３丁目,2018-12-01,00,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,伊丹,稲野,282073,兵庫県,伊丹市,御願塚４丁目,2019-11-13,10,駐車（輪）場,その他
窃盗,部品ねらい,伊丹,野間,282073,兵庫県,伊丹市,安堂寺町１丁目,2019-08-27,20,その他の住宅（３階建て以下共同住宅等）,その他
窃盗,部品ねらい,伊丹,野間,282073,兵庫県,伊丹市,野間８丁目,2019-07-03,17,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,伊丹,野間,282073,兵庫県,伊丹市,南鈴原１丁目,2019-06-08,15,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,伊丹,伊丹駅前,282073,兵庫県,伊丹市,北本町１丁目,2019-04-10,19,駐車（輪）場,その他
窃盗,部品ねらい,伊丹,伊丹駅前,282073,兵庫県,伊丹市,北本町１丁目,2019-11-07,09,駐車（輪）場,その他
窃盗,部品ねらい,伊丹,伊丹駅前,282073,兵庫県,伊丹市,藤ノ木１丁目,2019-07-24,10,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,伊丹,神津,282073,兵庫県,伊丹市,口酒井２丁目,2019-05-08,20,駐車（輪）場,その他
窃盗,部品ねらい,伊丹,北村,282073,兵庫県,伊丹市,北伊丹５丁目,2019-06-11,09,駐車（輪）場,その他
窃盗,部品ねらい,伊丹,北村,282073,兵庫県,伊丹市,北園１丁目,2019-02-02,19,駐車（輪）場,その他
窃盗,部品ねらい,伊丹,緑ヶ丘,282073,兵庫県,伊丹市,瑞ケ丘１丁目,2019-06-02,17,駐車（輪）場,その他
窃盗,部品ねらい,伊丹,緑ヶ丘,282073,兵庫県,伊丹市,瑞穂町１丁目,2019-10-25,21,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,伊丹,緑ヶ丘,282073,兵庫県,伊丹市,緑ケ丘１丁目,2019-10-25,17,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,伊丹,昆陽,282073,兵庫県,伊丹市,昆陽池１丁目,2019-10-24,14,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,伊丹,昆陽,282073,兵庫県,伊丹市,松ケ丘４丁目,2019-12-07,12,駐車（輪）場,その他
窃盗,部品ねらい,伊丹,昆陽ノ里,282073,兵庫県,伊丹市,池尻１丁目,2019-08-01,17,駐車（輪）場,その他
窃盗,部品ねらい,伊丹,昆陽ノ里,282073,兵庫県,伊丹市,池尻４丁目,2019-01-08,16,駐車（輪）場,その他
窃盗,部品ねらい,伊丹,昆陽ノ里,282073,兵庫県,伊丹市,池尻４丁目,2019-06-28,16,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,伊丹,昆陽ノ里,282073,兵庫県,伊丹市,寺本１丁目,2019-11-11,01,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,伊丹,昆陽ノ里,282073,兵庫県,伊丹市,西野８丁目,2019-09-30,07,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,伊丹,昆陽ノ里,282073,兵庫県,伊丹市,山田６丁目,2019-11-03,19,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,伊丹,中野,282073,兵庫県,伊丹市,中野西１丁目,2019-12-17,00,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,伊丹,中野,282073,兵庫県,伊丹市,中野東１丁目,2019-02-27,17,駐車（輪）場,その他
窃盗,部品ねらい,伊丹,中野,282073,兵庫県,伊丹市,西野３丁目,2019-09-30,18,駐車（輪）場,その他
窃盗,部品ねらい,伊丹,中野,282073,兵庫県,伊丹市,西野７丁目,2019-09-30,19,駐車（輪）場,その他
窃盗,部品ねらい,伊丹,中野,282073,兵庫県,伊丹市,西野８丁目,2019-09-01,10,駐車（輪）場,その他
窃盗,部品ねらい,伊丹,荒牧,282073,兵庫県,伊丹市,荒牧２丁目,2017-08-01,20,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,伊丹,荒牧,282073,兵庫県,伊丹市,北野４丁目,2019-06-24,09,駐車（輪）場,その他
窃盗,部品ねらい,伊丹,荒牧,282073,兵庫県,伊丹市,北野４丁目,2019-08-03,14,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,伊丹,荒牧,282073,兵庫県,伊丹市,北野５丁目,2019-10-16,21,道路上,その他
窃盗,部品ねらい,伊丹,荒牧,282073,兵庫県,伊丹市,鴻池６丁目,2019-07-16,18,駐車（輪）場,タイヤ・ホイール
窃盗,部品ねらい,伊丹,荒牧,282073,兵庫県,伊丹市,西野５丁目,2019-09-30,21,その他の住宅（３階建て以下共同住宅等）,その他
窃盗,部品ねらい,伊丹,荒牧,282073,兵庫県,伊丹市,荒牧南１丁目,2019-03-09,17,駐車（輪）場,その他
窃盗,部品ねらい,川西,中央,282171,兵庫県,川西市,栄根２丁目,2019-07-17,17,その他,その他
窃盗,部品ねらい,川西,中央,282171,兵庫県,川西市,花屋敷１丁目,2019-05-26,17,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,川西,小花,282171,兵庫県,川西市,小戸３丁目,2019-08-02,18,４階建て以上共同住宅,その他
窃盗,部品ねらい,川西,久代,282171,兵庫県,川西市,東久代２丁目,2019-05-16,12,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,川西,日の出,282171,兵庫県,川西市,滝山町,2019-06-01,00,道路上,ナンバープレート
窃盗,部品ねらい,川西,日の出,282171,兵庫県,川西市,出在家町,2019-06-25,09,駐車（輪）場,カーナビ
窃盗,部品ねらい,川西,日の出,282171,兵庫県,川西市,丸の内町,2019-03-04,15,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,川西,多田西,282171,兵庫県,川西市,多田院西１丁目,2019-07-01,15,駐車（輪）場,その他
窃盗,部品ねらい,川西,多田西,282171,兵庫県,川西市,多田院西２丁目,2019-06-09,18,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,川西,多田東,282171,兵庫県,川西市,東多田２丁目,2019-05-20,19,駐車（輪）場,その他
窃盗,部品ねらい,川西,多田東,282171,兵庫県,川西市,東多田３丁目,2019-02-26,10,駐車（輪）場,その他
窃盗,部品ねらい,川西,多田東,282171,兵庫県,川西市,東多田３丁目,2019-03-06,18,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,川西,多田東,282171,兵庫県,川西市,多田桜木１丁目,2019-01-13,12,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,川西,多田東,282171,兵庫県,川西市,多田桜木１丁目,2019-01-21,18,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,川西,山下,282171,兵庫県,川西市,東畦野２丁目,2019-08-21,10,駐車（輪）場,その他
窃盗,部品ねらい,川西,山下,282171,兵庫県,川西市,東畦野２丁目,2019-10-19,16,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,川西,山下,282171,兵庫県,川西市,見野２丁目,2019-06-12,09,駐車（輪）場,なし
窃盗,部品ねらい,川西,山下,282171,兵庫県,川西市,見野２丁目,2019-09-07,15,駐車（輪）場,その他
窃盗,部品ねらい,川西,加茂,282171,兵庫県,川西市,加茂１丁目,2019-11-10,21,道路上,その他
窃盗,部品ねらい,川西,加茂,282171,兵庫県,川西市,加茂３丁目,2019-03-10,09,その他,その他
窃盗,部品ねらい,川西,加茂,282171,兵庫県,川西市,下加茂１丁目,2019-03-27,19,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,川西,加茂,282171,兵庫県,川西市,下加茂１丁目,2019-04-05,17,駐車（輪）場,なし
窃盗,部品ねらい,川西,加茂,282171,兵庫県,川西市,下加茂２丁目,2019-05-21,17,駐車（輪）場,その他
窃盗,部品ねらい,川西,加茂,282171,兵庫県,川西市,鼓が滝２丁目,2019-05-10,14,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,川西,緑台,282171,兵庫県,川西市,向陽台１丁目,2019-02-28,18,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,川西,緑台,282171,兵庫県,川西市,向陽台１丁目,2019-03-06,19,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,川西,緑台,282171,兵庫県,川西市,東畦野２丁目,2019-05-20,07,その他,ナンバープレート
窃盗,部品ねらい,川西,緑台,282171,兵庫県,川西市,緑台２丁目,2019-03-01,07,一戸建住宅,ナンバープレート
窃盗,部品ねらい,川西,大和,282171,兵庫県,川西市,大和西４丁目,2019-05-19,12,一戸建住宅,ナンバープレート
窃盗,部品ねらい,川西,大和,282171,兵庫県,川西市,大和東１丁目,2019-08-31,23,道路上,その他
